"","Time","Date","Flags","pm","pmb","baro","vac","vacb","pflow","pflowb","ambrh","srh","srhb","ambtemp","ftemp","ftempb","fvol","fvolb","beta","betab","araw","arawb","mcmp","mcmpb","datetime"
"436","17:00:00",2022-04-07,"--------","13.6709","2.34139","762.399","67.0063","61.8597","31.7994","23.1404","60.4444","36.255","36.6304","16.496","25.1771","24.997","16.7025","16.6732","13221","11043.3","3","1","14.1102","-6.12932",2022-04-07 17:00:00
"437","17:30:00",2022-04-07,"--------","12.9408","4.62071","762.917","67.4065","62.1914","31.7377","23.3364","62.5259","36.402","36.5132","16.0648","25.2404","25.1871","16.6409","16.6669","13031.3","11225.9","7","0","25.7339","12.3313",2022-04-07 17:30:00
"438","18:00:00",2022-04-07,"--------","16.8924","10.4714","763.018","67.7342","62.5706","32.0474","23.2959","63.6677","36.294","36.4049","15.7485","25.2721","25.2187","16.6711","16.6497","13194.2","11059.9","1","1","29.4141","10.2654",2022-04-07 18:00:00
"439","18:30:00",2022-04-07,"--------","7.23885","-2.42722","763.5","68.4419","63.0385","32.288","23.5523","66.6084","34.3666","34.3472","14.9436","26.159","26.1689","16.6736","16.6358","13251","10876.2","1","0","28.8291","5.64868",2022-04-07 18:30:00
"440","19:00:00",2022-04-07,"--------","4.06172","-3.04161","763.477","68.337","63.0932","32.4762","23.5864","64.7396","33.694","33.3738","15.1736","26.254","26.4223","16.6635","16.6576","13199.1","11212.8","0","1","30.7817","11.0003",2022-04-07 19:00:00
"441","19:30:00",2022-04-07,"--------","6.64191","4.0759","764.174","68.3466","62.9195","32.5102","23.7429","66.1086","34.5292","34.2624","15.2023","26.2223","26.3589","16.7","16.7075","13287.5","10984.3","1","0","33.2422","8.14806",2022-04-07 19:30:00
"442","20:00:00",2022-04-07,"--------","11.3428","1.74204","763.447","68.2169","62.8018","32.2983","23.4387","64.8045","34.3905","34.1862","15.4035","26.159","26.2639","16.6743","16.6653","13191.1","10998","1","0","43.6214","14.0111",2022-04-07 20:00:00
"443","20:30:00",2022-04-07,"--------","9.26408","4.61775","764.43","68.221","62.7838","32.377","23.4622","65.6049","35.1285","34.9824","15.4323","26.0323","26.1056","16.6697","16.6386","13000.8","10954.8","2","0","42.0848","10.6761",2022-04-07 20:30:00
"444","21:00:00",2022-04-07,"--------","8.64763","6.06266","764.247","68.3748","62.8717","32.3374","23.6126","67.0985","35.2978","35.2778","15.2311","26.1273","26.1372","16.6334","16.6949","13307.5","11098.8","4","0","52.0802","9.8299",2022-04-07 21:00:00
"445","21:30:00",2022-04-07,"--------","10.5005","1.52302","763.98","68.8539","63.2883","32.4907","23.7169","71.6321","36.4249","36.5352","15.0873","26.5707","26.5173","16.6816","16.678","12990.9","11167.3","2","0","39.6945","18.7045",2022-04-07 21:30:00
"446","22:00:00",2022-04-07,"--------","9.33006","7.70523","764.332","69.1426","63.5015","32.6447","23.7789","72.8829","35.5754","35.619","14.7998","26.9824","26.9607","16.6672","16.6872","13135.8","11035.8","3","1","57.029","24.4991",2022-04-07 22:00:00
"447","22:30:00",2022-04-07,"--------","12.9412","4.77686","764.648","69.6056","63.6925","32.7957","23.8218","75.3984","35.9627","36.0711","14.6273","27.2042","27.1508","16.6916","16.6748","13102.9","10958.1","0","0","63.7927","20.2676",2022-04-07 22:30:00
"448","23:00:00",2022-04-07,"--------","13.4555","1.30222","764.456","69.7167","63.7919","32.9068","23.9328","74.6785","34.8648","34.8453","14.6273","27.5842","27.5942","16.6845","16.6698","13153.9","11015","1","0","77.2518","20.938",2022-04-07 23:00:00
"449","23:30:00",2022-04-07,"--------","17.304","3.93771","764.682","70.0188","64.015","32.9158","23.987","76.4564","35.007","35.0497","14.3399","27.6159","27.5942","16.6692","16.6759","13163","10951.2","3","0","82.7801","27.2882",2022-04-07 23:30:00
"450","00:00:00",2022-04-08,"--------","10.332","8.12512","764.764","70.2608","64.2083","33.1936","24.1052","78.2533","35.139","35.2448","13.9374","27.5209","27.4675","16.6926","16.6739","13138.5","11126","3","0","0","0",2022-04-08 00:00:00
"451","00:30:00",2022-04-08,"--------","12.8989","8.94868","764.415","68.566","63.9733","33.1355","24.1293","81.2263","35.6421","35.3056","13.3337","27.2675","27.4358","16.6481","16.6553","13096.7","11105.6","4","1","2.70846","-7.85107",2022-04-08 00:30:00
"452","01:00:00",2022-04-08,"--------","20.6753","10.3328","764.478","69.0662","64.2001","33.4744","24.3432","87.39","34.7474","34.6042","11.7525","27.2675","27.3408","16.6501","16.6405","12856.6","11369.4","0","0","6.0706","2.51434",2022-04-08 01:00:00
"453","01:30:00",2022-04-08,"--------","20.9905","8.02212","764.492","69.022","64.1578","33.6675","24.4773","92.567","34.7828","34.5149","10.3438","26.6974","26.834","16.6726","16.6898","12781.9","11272.5","3","2","31.3434","4.76226",2022-04-08 01:30:00
"454","02:00:00",2022-04-08,"--------","18.6348","7.92488","764.521","69.1634","64.1564","33.7589","24.6378","94.9099","35.0094","34.9897","9.7976","26.4123","26.4223","16.6464","16.6579","12890.9","11252.2","4","1","29.6045","1.71128",2022-04-08 02:00:00
"455","02:30:00",2022-04-08,"--------","17.6572","4.53843","764.308","69.1501","64.1103","34.0004","24.68","96.6915","34.9389","34.9191","9.07888","25.9689","25.9789","16.7058","16.6728","12789.9","11193.4","0","0","36.9414","5.09481",2022-04-08 02:30:00
"456","03:00:00",2022-04-08,"--------","13.2563","1.07377","763.594","69.1512","64.2139","33.6292","24.6641","98.1416","35.1243","35.1044","8.61891","25.6205","25.6305","16.6425","16.6546","12917.6","11219.1","1","2","40.6092","9.39961",2022-04-08 03:00:00
"457","03:30:00",2022-04-08,"--------","10.344","7.04076","764.024","69.0804","64.2551","34.0474","24.8745","99.7391","35.2356","35.2156","8.36017","25.5572","25.5671","16.6738","16.6654","12803.6","11031.2","1","1","37.0378","8.40505",2022-04-08 03:30:00
"458","04:00:00",2022-04-08,"--------","10.1481","1.23965","763.569","69.2805","64.218","34.2377","24.8294","100","34.808","34.7883","8.10143","25.5255","25.5355","16.706","16.6967","12770.7","11091.5","2","3","48.6956","2.53882",2022-04-08 04:00:00
"459","04:30:00",2022-04-08,"--------","13.1421","0.712946","763.493","69.3072","64.1716","34.1491","24.9031","100","34.416","34.3965","7.7852","25.3671","25.3771","16.6817","16.6602","12752.8","10986.6","3","0","54.3256","-0.127436",2022-04-08 04:30:00
"460","05:00:00",2022-04-08,"--------","8.77037","4.07279","763.544","69.2878","64.0521","33.9807","24.915","100","34.5882","34.5684","7.49772","24.9554","24.9653","16.6857","16.6867","12897.2","10885","1","2","55.7386","9.22178",2022-04-08 05:00:00
"461","05:30:00",2022-04-08,"--------","6.03856","3.34172","763.863","68.9966","63.9978","34.0861","24.8647","100","34.1811","34.1615","6.894","24.4803","24.4903","16.6179","16.6723","12760","11188.2","4","1","63.614","7.30757",2022-04-08 05:30:00
"462","06:00:00",2022-04-08,"--------","4.01952","2.40306","763.895","68.8651","63.8969","34.377","24.8493","100","34.2246","34.1427","6.54902","24.0685","24.1102","16.7301","16.6623","12812.3","11058.5","4","1","63.6966","8.38448",2022-04-08 06:00:00
"463","06:30:00",2022-04-08,"--------","7.52549","-1.28758","763.557","68.5112","63.7076","34.0783","24.8906","100","34.4512","34.3683","6.08904","23.4351","23.4767","16.6294","16.6867","12644.2","10827.6","3","1","79.0417","5.8698",2022-04-08 06:30:00
"464","07:00:00",2022-04-08,"--------","16.3793","0.728202","763.529","68.7997","63.7298","34.015","24.7071","100","34.6352","34.6152","5.97405","23.2134","23.2233","16.6488","16.6357","12514.1","11050.8","4","2","80.9127","3.13146",2022-04-08 07:00:00
"465","07:30:00",2022-04-08,"--------","13.9946","2.03509","763.534","69.2592","64.0693","33.6599","24.7539","100","37.9695","38.0171","7.8427","23.7201","23.6984","16.6822","16.7018","12547.3","11152.2","3","1","88.2857","0.0441471",2022-04-08 07:30:00
"466","08:00:00",2022-04-08,"--------","14.005","1.73727","763.533","70.5118","65.0066","33.3238","24.1242","84.2506","36.1199","36.3608","11.6662","25.8422","25.7255","16.6537","16.6581","12718","11093","2","0","0","0",2022-04-08 08:00:00
"467","08:30:00",2022-04-08,"--------","13.0044","8.00609","763.557","69.4217","62.5626","33.3007","24.0238","80.2824","34.481","35.1492","12.3275","26.539","26.2006","16.6721","16.6581","12694.2","11496.7","1","2","11.4501","12.0832",2022-04-08 08:30:00
"468","09:00:00",2022-04-08,"--------","21.5008","11.2191","763.174","69.2609","62.4603","32.6401","23.7557","67.721","33.2354","33.636","14.7423","26.8241","26.6123","16.6765","16.6629","12615.7","11456.3","2","2","6.69571","16.0663",2022-04-08 09:00:00
"469","09:30:00",2022-04-08,"--------","18.65","8.52815","763.178","68.7078","62.105","32.1162","23.2567","61.4049","34.0182","34.1824","16.5822","26.6657","26.5807","16.6909","16.6643","12850.9","11313.4","5","0","15.4833","11.9752",2022-04-08 09:30:00
"470","10:00:00",2022-04-08,"--------","12.5497","6.33511","762.949","68.2262","61.8324","31.9049","23.1632","55.369","33.6119","33.6532","18.2784","26.8558","26.834","16.7112","16.6934","12702","11396.5","1","1","27.6428","13.8459",2022-04-08 10:00:00
"471","10:30:00",2022-04-08,"--------","5.86625","1.24405","763.247","67.6967","61.3457","31.3777","22.9988","50.4785","32.4783","32.2275","18.6809","26.254","26.3906","16.6428","16.6856","12976.5","11404.3","1","1","15.3095","6.90431",2022-04-08 10:30:00
"472","11:00:00",2022-04-08,"--------","-1.32685","-0.00776907","762.698","67.228","60.9355","31.3154","22.8012","48.7234","33.0404","32.608","19.1696","25.8422","26.0739","16.6572","16.6732","12646.8","11298.4","0","0","-1.79912","8.27589",2022-04-08 11:00:00
"473","11:30:00",2022-04-08,"--------","-1.70356","1.55014","762.837","66.3994","60.2863","31.0113","22.5939","46.6972","35.045","34.4592","20.147","25.0821","25.3771","16.6941","16.6615","12475.6","11346.8","2","1","25.3816","26.1351",2022-04-08 11:30:00
"474","12:00:00",2022-04-08,"--------","20.7189","19.9634","762.615","66.2755","59.9543","30.871","22.4008","43.3006","34.4896","34.344","19.8308","23.7201","23.7935","16.6762","16.6772","12462.9","11250.5","1","1","30.1548","24.1034",2022-04-08 12:00:00
"475","12:30:00",2022-04-08,"--------","19.5612","10.5879","762.137","66.3282","59.873","30.8635","22.3662","43.8006","36.2983","36.3438","20.377","23.5935","23.5717","16.7122","16.6891","12650.7","11399","2","0","27.4079","12.3526",2022-04-08 12:30:00
"476","13:00:00",2022-04-08,"--------","14.2914","-1.55515","762.084","66.619","60.0955","30.8426","22.203","42.9837","35.8209","36.2613","20.7508","23.8785","23.6668","16.6787","16.6875","12605.8","11496.6","0","0","28.6184","12.1079",2022-04-08 13:00:00
"477","13:30:00",2022-04-08,"--------","13.667","-3.45487","761.763","66.8904","60.4444","30.8236","22.352","41.343","34.3053","34.5367","20.8945","24.1002","23.9835","16.6331","16.7087","12436.4","11189.8","0","0","31.5463","9.70707",2022-04-08 13:30:00
"478","14:00:00",2022-04-08,"--------","7.73357","-6.65271","761.404","66.4768","60.0127","30.467","22.1154","41.0664","34.9776","35.0215","20.7795","23.5301","23.5084","16.671","16.6791","12688.2","11337.5","0","0","50.7388","17.4414",2022-04-08 14:00:00
"479","14:30:00",2022-04-08,"--------","11.1028","5.94958","760.878","66.6067","59.9306","30.5591","22.0483","41.6865","35.6213","35.5357","20.8658","23.5618","23.6034","16.6716","16.6491","12492.4","11202","2","1","50.5611","16.0036",2022-04-08 14:30:00
"480","15:00:00",2022-04-08,"--------","13.0498","0.536709","761.257","67.1111","60.4349","30.3747","22.1738","43.4701","35.9254","36.1682","20.5783","23.8468","23.7301","16.654","16.6376","12448.2","11401","2","1","63.6246","13.8427",2022-04-08 15:00:00
"481","15:30:00",2022-04-08,"--------","19.0266","5.03949","761.188","67.1807","60.4327","30.7605","22.2424","41.9676","34.3191","34.4249","20.492","23.9419","23.8885","16.6732","16.6758","12579.4","11382.6","1","1","70.3962","11.1414",2022-04-08 15:30:00
"482","16:00:00",2022-04-08,"--------","17.13","0.577398","761.123","67.3374","60.5855","30.9177","22.3749","44.6162","35.511","35.4258","20.0033","23.9102","23.9518","16.6943","16.6679","12333","11138","6","2","0","0",2022-04-08 16:00:00
"483","16:30:00",2022-04-08,"--------","12.0144","-0.452078","760.818","64.8787","59.2304","30.5638","22.3425","45.5049","35.3643","35.4086","19.6008","23.9102","23.8885","16.6664","16.6554","12683.4","11177.8","3","1","-1.14883","6.71851",2022-04-08 16:30:00
"484","17:00:00",2022-04-08,"--------","11.2882","-0.152978","760.425","65.1347","59.6138","30.8415","22.5286","48.2882","35.8093","35.9196","18.9971","24.1002","24.0468","16.6458","16.697","12643.3","11028.9","0","0","21.995","8.76301",2022-04-08 17:00:00
"485","17:30:00",2022-04-08,"--------","24.1965","2.69479","760.813","65.669","59.9013","31.3143","22.5721","51.8734","35.8855","35.9958","18.0484","24.3219","24.2685","16.6589","16.6406","12599.6","11143.2","3","2","35.6445","12.571",2022-04-08 17:30:00
"486","18:00:00",2022-04-08,"--------","21.6291","6.18756","760.656","66.1318","60.3821","31.6619","22.8405","56.2944","36.0798","36.1248","16.841","24.3853","24.3636","16.7055","16.6693","12509.3","11270.8","0","1","31.4553","13.9957",2022-04-08 18:00:00
"487","18:30:00",2022-04-08,"--------","19.5583","4.68645","761.654","66.5107","60.6878","31.7253","22.9249","59.4978","36.1706","36.3477","16.1798","24.607","24.5219","16.6689","16.6225","12588.1","11204.3","3","0","39.8723","20.3075",2022-04-08 18:30:00
"488","19:00:00",2022-04-08,"--------","9.67039","2.90312","761.536","67.0964","61.1848","31.9304","23.0505","60.0967","34.7963","34.9025","16.0935","25.3671","25.3137","16.685","16.6424","12644.6","11210.1","2","3","27.033","11.4708",2022-04-08 19:00:00
"489","19:30:00",2022-04-08,"--------","-6.07592","-6.13503","761.845","67.2071","61.5464","32.0626","23.4601","62.5403","34.0302","33.7667","15.5185","25.8422","25.9789","16.6529","16.6755","12786.3","11061.9","5","1","5.00144","16.3052",2022-04-08 19:30:00
"490","20:00:00",2022-04-08,"--------","0.161453","0.54226","762.142","67.3297","61.4623","32.1805","23.4427","64.7885","34.4053","34.0157","14.9436","25.6522","25.8522","16.6697","16.6664","12691.3","11096.2","3","2","18.0942","17.7167",2022-04-08 20:00:00
"491","20:30:00",2022-04-08,"--------","5.12928","4.49325","762.306","67.1308","61.2562","32.2111","23.5874","66.1051","34.621","34.3522","14.5411","25.4621","25.5988","16.6809","16.6679","12510.3","11355.9","2","3","7.23577","15.834",2022-04-08 20:30:00
"492","21:00:00",2022-04-08,"--------","1.26925","3.80132","762.128","67.1653","61.3371","32.5296","23.6549","67.3781","34.801","34.468","14.1099","25.2404","25.4088","16.7283","16.6946","12583.9","11106.1","0","0","13.3249","17.8569",2022-04-08 21:00:00
"493","21:30:00",2022-04-08,"--------","-2.13958","2.21034","762.414","66.9957","60.9328","32.2748","23.5306","65.7573","34.8806","34.7347","14.4836","25.1771","25.2504","16.6494","16.672","12740.9","11162.9","1","0","11.7016","11.9038",2022-04-08 21:30:00
"494","22:00:00",2022-04-08,"--------","3.3629","1.82016","762.678","66.7548","60.9436","32.2594","23.5798","64.4316","34.3635","34.1579","14.4836","25.0821","25.1871","16.6756","16.6879","12542.5","11148.4","3","0","14.9209","15.3996",2022-04-08 22:00:00
"495","22:30:00",2022-04-08,"--------","1.82724","2.92618","762.7","66.8019","60.8903","32.1919","23.5849","66.8716","34.8108","34.6018","13.6786","24.6387","24.7436","16.6417","16.6741","12429.1","11205.6","3","0","19.8893","19.337",2022-04-08 22:30:00
"496","23:00:00",2022-04-08,"--------","2.67158","4.06607","763.41","66.7254","60.6712","32.3841","23.4825","65.5001","34.4752","34.2679","13.5924","24.3536","24.4586","16.678","16.6688","12614.3","11110.3","0","1","20.0568","25.6784",2022-04-08 23:00:00
"497","23:30:00",2022-04-08,"--------","-1.87746","3.27902","763.436","66.5695","60.4359","32.5103","23.5844","65.9882","34.623","34.4771","13.2474","24.0369","24.1102","16.6911","16.6893","12743.2","11086.9","3","2","6.73522","23.8026",2022-04-08 23:30:00
"498","00:00:00",2022-04-09,"--------","0.0560809","1.44039","763.565","66.5291","60.504","32.5743","23.678","66.9007","34.368","34.1605","12.6724","23.7835","23.8885","16.683","16.6699","12727.5","10858","1","0","0","0",2022-04-09 00:00:00
"499","00:30:00",2022-04-09,"--------","0.498864","-3.1579","763.823","65.6746","58.993","32.404","23.6721","68.2306","35.1903","35.0415","12.4425","23.4668","23.5401","16.6919","16.6646","12636.5","10991.6","3","1","-4.03043","-1.26336",2022-04-09 00:30:00
"500","01:00:00",2022-04-09,"--------","-4.48518","-1.40626","763.963","65.7938","59.1018","32.7692","23.7923","72.0994","35.1716","35.2158","11.465","23.3717","23.35","16.6716","16.6942","13013.5","10997.9","2","0","5.54989","-3.74602",2022-04-09 01:00:00
"501","01:30:00",2022-04-09,"--------","-0.460185","-0.285448","764.383","65.9719","59.3215","32.6236","23.943","74.8354","35.4695","35.449","10.8325","23.1817","23.1917","16.6494","16.6796","12931.4","10996.4","0","2","6.18758","4.73611",2022-04-09 01:30:00
"502","02:00:00",2022-04-09,"--------","4.50716","-1.5857","764.331","66.0233","59.4108","32.8345","24.1106","76.7382","35.0098","34.8614","10.2001","23.15","23.2233","16.6854","16.6918","12776.4","11227.2","2","0","11.5748","6.84281",2022-04-09 02:00:00
"503","02:30:00",2022-04-09,"--------","3.60453","3.84578","764.759","65.7472","59.2021","32.5329","23.7398","69.6979","34.8188","34.7348","11.5225","23.0233","23.065","16.6193","16.6783","12648.2","10986.6","2","0","1.69596","9.97939",2022-04-09 02:30:00
"504","03:00:00",2022-04-09,"--------","2.59782","5.82065","764.379","65.6729","59.0831","32.4063","23.6203","65.7687","35.1114","35.1556","12.6724","23.1184","23.0967","16.7","16.6886","12742.8","11228.5","2","0","13.165","12.4157",2022-04-09 03:00:00
"505","03:30:00",2022-04-09,"--------","7.52884","6.76733","764.902","65.6213","59.0753","32.2862","23.299","63.8446","34.9323","34.9762","13.3337","23.4034","23.3817","16.6635","16.6729","12855.1","11013.5","0","0","10.0841","9.18076",2022-04-09 03:30:00
